TimeElapsed(s),GazeX,GazeY,PlayerScore
29.41432,1827.156,605.9812,1
29.44891,1820.554,592.1509,1
29.48355,1812.337,589.4377,1
29.51408,1823.272,581.9905,1
29.55077,1825.54,578.4144,1
29.58307,1832.235,573.7978,1
29.61898,1836.006,579.8518,1
29.65071,1830.641,569.4535,1
29.68392,1832.278,563.9049,1
29.71483,1817.967,519.9355,1
29.74896,1795.042,449.9844,1
29.78086,1780.649,425.6048,1
29.81468,1762.429,415.1628,1
29.84925,1763.935,411.7406,1
29.88339,1770.885,410.5435,1
29.91556,1780.53,422.9932,1
29.94823,1784.897,433.6014,1
29.98195,1778.811,429.1566,1
30.01558,1771.537,416.3911,1
30.05011,1768.767,419.219,1
30.08132,1630.758,404.5111,1
30.11937,1450.474,371.2045,1
30.14887,1450.474,371.2045,1
30.18553,1439.396,360.8986,1
30.21711,1426.598,363.2065,1
30.24917,1413.071,358.8197,1
30.28355,1402.713,350.4385,1
30.3143,1396.173,348.0652,1
30.34774,1392.15,361.7959,1
30.38181,1385.33,361.22,1
30.41732,1372.087,363.8824,1
30.44701,1354.313,369.8984,1
30.48295,1219.859,367.2992,1
30.51765,1078.908,353.6863,1
30.54839,1073.39,357.5739,1
30.58246,1073.971,360.6699,1
30.61637,1051.346,359.7943,1
30.65148,1026.175,357.5728,1
30.68019,1009.992,361.7723,1
30.71437,995.1501,374.1434,1
30.74909,976.057,374.4341,1
30.78058,964.4913,371.7443,1
30.81649,755.9031,427.8255,1
30.84667,563.4456,491.6652,1
30.88308,529.4733,521.2484,1
30.9151,508.8526,546.4423,1
30.9474,484.3914,576.0546,1
30.98115,484.0892,595.131,1
31.01457,479.4875,607.9072,1
31.04696,463.8099,589.1389,1
31.08407,455.8304,562.5818,1
31.11428,438.1725,579.7121,1
31.14972,413.2502,631.4227,1
31.18248,406.6332,633.707,1
31.21508,397.8098,629.4385,1
31.24698,385.1135,632.4909,1
31.28495,389.4446,647.8738,1
31.31358,374.8737,659.2486,1
31.34796,354.0977,657.0317,1
31.38233,353.8921,666.6709,1
31.41517,341.0774,679.7324,1
31.44753,326.961,673.0981,1
31.48432,299.954,675.8922,1
31.51619,511.0716,684.8679,1
31.54863,962.7483,728.1693,1
31.58158,1195.388,736.5637,1
31.61389,1178.664,737.6279,1
31.64876,1167.403,743.8822,1
31.68238,1172.4,743.1924,1
31.7146,1176.309,747.4863,1
31.74791,1172.229,748.4469,1
31.78511,1156.943,780.785,1
31.81726,1157.728,768.5862,1
31.85013,1152.933,761.7572,1
31.88177,1141.875,768.3782,1
31.91464,1145.865,775.4251,1
31.95175,1145.247,783.5255,1
31.98119,1138.647,791.1705,1
32.01752,1140.51,792.725,1
32.04743,1138.375,788.319,1
32.0806,1143.618,793.6122,1
32.11692,1154.687,813.332,1
32.14794,1161.158,805.2742,1
32.18413,1152.762,794.287,1
32.21626,1142.87,796.0298,1
32.2476,1145.126,807.5354,1
32.28078,1154.805,811.277,1
32.31865,1159.855,806.3861,1
32.35141,1150.571,805.0715,1
32.38347,1159.627,809.2905,1
32.41642,1223.036,785.1942,1
32.44765,1426.191,703.4403,1
32.48093,1598.013,625.8947,1
32.5145,1601.303,627.7385,1
32.54782,1592.939,616.4916,1
32.58413,1582.255,603.6576,1
32.61378,1590.57,612.8337,1
32.65154,1596.191,607.9019,1
32.68293,1604.796,603.6858,1
32.7167,1612.039,613.2418,1
32.74824,1645.663,615.1375,1
32.78045,1661.483,598.0206,1
32.81553,1630.48,586.5726,1
32.85048,1627.246,593.5247,1
32.88321,1648.077,596.1566,1
32.9147,1657.427,603.1204,1
32.94913,1662.144,613.9836,1
32.98317,1664.733,600.481,1
33.01511,1664.522,594.8508,1
33.05035,1665.676,587.8058,1
33.08447,1662.796,586.4485,1
33.11444,1660.838,590.1486,1
33.14822,1658.485,587.5662,1
33.18327,1656.104,583.2999,2
33.21527,1660.248,590.303,2
33.24888,1664.666,593.4192,2
33.28184,1660.562,594.5917,2
33.31457,1373.208,582.4522,2
33.35128,616.1138,542.2858,2
33.38499,660.4833,550.6608,2
33.4147,683.5914,545.1618,2
33.44987,701.2875,534.7333,2
33.48082,712.2265,542.1137,2
33.51788,719.6537,544.3428,2
33.54972,781.9398,531.4634,2
33.58385,988.247,495.226,2
33.61362,1120.599,487.0701,2
33.64961,1105.279,495.9593,2
33.68451,1115.194,473.4821,2
33.71772,1121.088,479.4182,2
33.74925,1127.819,479.4198,2
33.78035,1140.013,466.6218,2
33.8167,1134.327,472.2975,2
33.85075,1127.873,479.1363,2
33.88179,1131.017,482.0514,2
33.91621,1145.468,486.0105,2
33.95057,1151.453,482.2614,2
33.98054,1143.598,472.142,2
34.01498,1286.703,422.8719,2
34.0497,1464.296,369.9351,2
34.08426,1512.257,348.7333,2
34.1143,1522.012,337.7939,2
34.14901,1531.194,339.8669,2
34.18464,1528.003,343.4174,2
34.21456,1530.191,337.1162,2
34.25051,1544.07,335.1958,2
34.28157,1547.096,331.5976,2
34.31656,1557.303,321.9634,2
34.35068,1568.449,326.9655,2
34.38441,1578.949,324.3935,2
34.41648,1586.668,310.8702,2
34.4514,1594.217,305.3971,2
34.4807,1674.082,294.2554,2
34.51833,1743.806,277.7208,2
34.55458,1737.643,273.7096,2
34.58038,1727.39,270.9,2
34.61482,1721.727,267.9976,2
34.6473,1737.844,267.3792,2
34.68102,1722.335,266.7119,2
34.71595,1716.756,256.6344,2
34.74688,1718.255,259.4688,2
34.78273,1708.711,260.9276,2
34.81412,1254.451,273.1825,2
34.8497,811.8869,296.3806,2
34.88106,811.8869,296.3806,2
34.91453,811.8869,296.3806,2
34.95003,811.8869,296.3806,2
34.98258,811.8869,296.3806,2
35.01611,811.8869,296.3806,2
35.04872,811.8869,296.3806,2
35.08223,811.8869,296.3806,2
35.11629,811.8869,296.3806,2
35.14915,811.8869,296.3806,2
35.18311,811.8869,296.3806,2
35.21597,811.8869,296.3806,2
35.24924,811.8869,296.3806,2
35.28148,811.8869,296.3806,2
35.31433,811.8869,296.3806,2
35.34814,811.8869,296.3806,2
35.38218,811.8869,296.3806,2
35.41743,811.8869,296.3806,2
35.45121,811.8869,296.3806,2
35.48391,811.8869,296.3806,2
35.51731,811.8869,296.3806,2
35.54958,746.3569,822.874,2
35.58421,746.3569,822.874,2
35.61618,1081.474,337.8631,2
35.64672,1069.406,350.5017,2
35.68222,1066.133,353.9603,2
35.71653,1065.367,368.5009,2
35.74773,1050.604,389.9602,2
35.78374,1039.355,400.1525,2
35.81637,1030.148,399.7983,2
35.85069,930.0055,497.8297,2
35.88046,819.7136,599.4118,2
35.9155,792.4438,612.4804,2
35.95105,746.264,633.1605,2
35.98345,732.8362,653.7497,2
36.01543,706.532,670.2634,2
36.0488,676.0859,686.8726,2
36.08484,653.4827,695.4048,2
36.11469,630.8204,690.4603,2
36.14999,609.6901,692.7512,2
36.18105,585.556,687.0856,2
36.21833,571.4977,682.2298,2
36.25007,564.1953,694.4681,2
36.2817,526.8676,709.7083,2
36.31796,526.8676,709.7083,2
36.34765,393.0557,867.162,2
36.38071,388.774,869.627,2
36.41385,384.7393,866.4585,2
36.44691,381.2546,868.1986,2
36.48043,383.585,869.955,2
36.51775,379.5754,873.1145,2
36.54967,366.3334,871.749,2
36.58267,357.3181,879.3777,2
36.6161,329.2994,880.0001,2
36.6484,319.5339,878.5693,2
36.68219,311.6201,882.6743,2
36.71543,301.8311,887.743,2
36.7484,293.793,891.8774,2
36.78408,289.261,889.3275,2
36.81773,276.7514,886.6242,2
36.84747,264.5663,884.4836,2
36.88262,260.7022,869.7067,2
36.91664,252.5612,865.4362,2
36.94877,251.3972,865.4957,2
36.98318,254.6058,873.5486,2
37.01798,262.1519,883.7836,2
37.04974,265.7845,884.8429,2
37.08067,270.6513,882.167,2
37.11418,269.5434,881.9266,2
37.14773,279.1477,874.0181,2
37.1804,341.4677,861.6805,2
37.21406,467.1908,833.4962,2
37.24758,541.8354,811.9902,2
37.28044,552.5817,804.3651,2
37.31419,567.9772,788.6866,2
37.34702,581.3634,784.0923,2
37.38359,591.9534,789.733,2
37.41381,606.8246,797.3755,2
37.44714,625.0635,792.7974,2
37.48273,625.3912,776.4682,2
37.51433,-78.9022,907.615,2
37.55105,-774.3178,1041.663,2
37.58374,-774.3178,1041.663,2
37.61547,-774.3178,1041.663,2
37.64856,-774.3178,1041.663,2
37.68196,-774.3178,1041.663,2
37.71532,-774.3178,1041.663,2
37.74902,-774.3178,1041.663,2
37.78321,-774.3178,1041.663,2
37.8175,-774.3178,1041.663,2
37.85109,-774.3178,1041.663,2
37.8843,-774.3178,1041.663,2
37.91843,-774.3178,1041.663,2
37.95018,-774.3178,1041.663,2
37.98328,-774.3178,1041.663,2
38.01508,-774.3178,1041.663,2
38.04949,-774.3178,1041.663,2
38.08656,-774.3178,1041.663,2
38.12151,-774.3178,1041.663,2
38.14746,-774.3178,1041.663,2
38.19477,-774.3178,1041.663,2
38.21594,-774.3178,1041.663,2
38.24765,1505.376,474.4902,2
38.28223,1510.864,486.4669,2
38.31705,1502.338,503.7028,2
38.35038,1510.961,496.5707,2
38.38299,1478.432,482.8685,2
38.41506,1467.265,473.2152,2
38.44795,1490.336,459.3962,2
38.48243,1487.627,432.8448,2
38.5163,1455.959,383.6215,2
38.5485,1777.957,431.0743,2
38.58336,1765.151,427.1603,2
38.61673,1771.85,421.0077,2
38.64882,1765.884,413.9929,2
38.68166,1774.009,428.0066,2
38.71492,1793.51,434.3427,2
38.7499,1784.064,415.8414,2
38.78078,1772.297,396.9908,2
38.81572,1772.038,393.4045,2
38.85205,1761.115,384.4025,2
38.88114,1766.101,382.096,2
38.916,1766.101,382.096,2
38.95139,1753.151,377.6229,2
38.98373,1752.677,377.2957,2
39.01363,1749.263,385.0823,2
39.04751,1736.923,385.5245,2
39.08076,1730.758,385.7397,2
39.11355,1719.644,388.212,2
39.1478,1708.983,390.8486,2
39.18086,1694.493,396.9106,2
39.21447,1255.276,526.7385,2
39.25059,1142.04,574.1,2
39.28004,1121.683,571.6877,2
39.31456,1101.212,574.7228,2
39.35012,1092.405,580.8661,2
39.38078,1090.131,588.3445,2
39.41709,1092.121,596.4756,2
39.45046,1055.359,602.2531,2
39.48507,173.659,815.0286,2
39.51428,-2427.563,1729.318,2
39.54956,-2427.563,1729.318,2
39.58442,-2427.563,1729.318,2
39.61381,-2427.563,1729.318,2
39.64842,-2427.563,1729.318,2
39.68333,-2427.563,1729.318,2
39.71384,-2427.563,1729.318,2
39.74871,-2427.563,1729.318,2
39.78366,-2427.563,1729.318,2
39.81401,-2427.563,1729.318,2
39.84785,-2427.563,1729.318,2
39.8844,-2427.563,1729.318,2
39.91545,-2427.563,1729.318,2
39.94767,-2427.563,1729.318,2
39.98007,612.788,621.0606,2
40.01567,655.031,603.3045,2
40.05244,691.8936,620.6915,2
40.085,678.5646,625.7958,2
40.11755,638.3063,631.39,2
40.14857,638.3063,631.39,2
40.18111,604.2774,582.2394,2
40.21574,598.7656,547.2134,2
40.25068,499.7903,572.6093,2
40.28525,403.4143,682.2036,2
40.31514,378.2891,729.7678,2
40.34975,368.5636,717.6529,2
40.38433,360.5811,714.1685,2
40.41405,333.3759,741.9145,2
40.44885,308.6165,766.6476,2
40.48357,272.9156,815.4222,2
40.51366,252.1794,842.5085,2
40.54833,234.9244,812.9727,2
40.58321,241.9337,776.8047,2
40.61817,241.7209,762.7154,2
40.64942,256.9599,711.2354,2
40.68417,284.9146,648.6651,2
40.71754,280.7522,656.732,2
40.74779,278.8832,642.6838,2
40.78264,277.8696,628.8815,2
40.81721,295.1232,678.2489,2
40.84752,264.4268,715.1563,2
40.88353,258.2061,741.3251,2
40.91686,318.7827,731.1791,2
40.94935,530.9675,725.3617,2
40.98399,708.7559,713.0933,2
41.01806,722.3738,709.7477,2
41.05056,732.5743,708.3953,2
41.08372,741.1276,695.0497,2
41.11777,754.1016,704.6906,2
41.14719,775.4142,686.4438,2
41.18141,795.5081,695.8576,2
41.2145,814.8652,689.7433,2
41.24755,831.431,669.4023,2
41.28274,854.6683,673.8449,2
41.31515,868.5199,678.0297,2
41.35054,972.835,631.5634,2
41.38079,1084.722,590.457,2
41.41822,1110.255,583.6049,2
41.45069,1130.46,582.3536,2
41.48387,1150.742,578.9554,2
41.51692,1177.645,572.1291,2
41.55041,1198.322,574.0152,2
41.58198,1215.407,577.2067,2
41.61436,1233.101,573.692,2
41.64927,1250.447,570.0673,2
41.68086,1274.453,558.8915,2
41.7177,1292.081,550.547,2
41.74976,1325.95,544.7769,2
41.78289,1467.931,510.8963,2
41.81486,1611.771,484.962,2
41.84766,1615.684,477.5234,2
41.8808,1621.674,474.2693,2
41.91462,1629.616,469.0779,2
41.95153,1641.225,451.9784,2
41.98344,1656.801,441.0862,2
42.01723,1668.631,430.3095,2
42.05107,1672.665,427.0309,2
42.08061,1681.078,420.1267,2
42.11544,1686.624,414.975,2
42.14986,1701.723,395.9835,2
42.18146,1682.585,327.497,2
42.21375,1478.559,142.0689,2
42.24781,1295.95,12.80753,2
42.28036,1608.097,419.9123,2
42.31517,1742.961,328.2336,2
42.3474,1900.875,250.1703,3
42.38637,1259.017,-70.73423,3
42.4139,1259.017,-70.73423,3
42.44824,1523.425,-61.434,3
42.48027,1586.618,-36.22244,3
42.51746,1675.92,21.20518,3
42.5512,1696.822,74.16074,3
42.58281,1361.462,167.9728,3
42.6152,931.4464,300.4886,3
42.64708,822.3317,374.3601,3
42.68008,811.6252,412.0497,3
42.71367,791.2796,429.4827,3
42.74704,791.1011,455.7134,3
42.78395,772.4626,487.0538,3
42.81655,738.0444,504.4368,3
42.84867,718.7645,510.0093,3
42.88142,728.72,519.9714,3
42.91512,724.0338,535.4179,3
42.94824,721.5001,529.5519,3
42.98315,716.4688,511.5957,3
43.01604,697.6985,503.8826,3
43.05059,423.849,386.3568,3
43.0805,423.5787,376.7029,3
43.1172,393.0724,381.2195,3
43.15058,390.4264,380.8474,3
43.18569,385.8669,373.3572,3
43.21347,379.8853,373.222,3
43.24878,378.0089,365.8341,3
43.28272,369.8349,357.3955,3
43.31428,362.1169,361.5128,3
43.34931,356.7732,358.9512,3
43.38158,350.2071,333.6273,3
43.4169,346.0387,344.7627,3
43.44822,337.2352,355.0877,3
43.48195,333.6708,341.8354,3
43.5164,330.4055,335.8296,3
43.54696,325.0383,337.2672,3
43.58086,287.9074,311.2307,3
43.61514,231.2781,283.6309,3
43.65057,213.6634,276.6418,3
43.68057,214.2785,277.4738,3
43.71494,218.5282,274.5211,3
43.74689,224.8683,283.8076,3
43.78036,251.4644,293.8094,3
43.81443,251.2474,279.0846,3
43.84808,243.8777,266.1343,3
43.88007,250.3524,267.5378,3
43.91335,234.0513,269.2947,3
43.95146,225.9801,263.8629,3
43.9841,225.3052,257.5998,3
44.01646,234.2125,276.0668,3
44.0477,230.696,277.653,3
44.08236,232.3629,273.8131,3
44.11582,240.5582,273.0972,3
44.14969,236.2046,262.1793,3
44.1827,234.4223,261.7427,3
44.21481,266.3331,275.966,3
44.24873,258.2817,286.6263,3
44.28145,229.3899,277.6231,3
44.3163,517.4908,376.4626,3
44.34941,1083.673,538.5371,3
44.3833,1093.018,571.3506,3
44.41734,1089.551,588.7333,3
44.45254,1097.417,591.0306,3
44.48141,1111.187,588.8889,3
44.51406,1120.669,593.5028,3
44.54763,1181.009,612.199,3
44.58133,1300.556,642.6769,3
44.61628,1371.591,654.971,3
44.65132,1397.436,642.2587,3
44.68011,1412.791,649.3815,3
44.71532,1416.177,662.5715,3
44.74993,1423.486,667.5308,3
44.78416,1432.566,663.1447,3
44.8163,1448.485,670.6595,3
44.84879,1460.343,671.7947,3
44.88369,1462.997,669.9016,3
44.91674,1482.02,682.3522,3
44.95092,1590.349,712.6968,3
44.9819,1689.632,713.2634,3
45.01814,1704.688,730.6909,3
45.05078,1719.131,741.2487,3
45.08471,1722.253,745.5784,3
45.11738,1728.363,743.4224,3
45.15013,1740.922,736.0669,3
45.18024,1756.156,735.3785,3
45.21748,1761.179,735.485,3
45.24736,1759.081,738.7696,3
45.28212,1754.109,745.5118,3
45.31705,1747.356,741.9568,3
45.34673,1741.588,747.5981,3
45.38113,1742.596,752.6927,3
45.41569,1744.329,740.722,3
45.44702,1737.215,747.8565,3
45.48055,1664.015,801.7155,3
45.51735,1555.218,862.0656,3
45.55026,1506.211,877.8492,3
45.58249,1493.944,882.0698,3
45.6147,1478.273,883.6959,3
45.64708,1466.049,882.5377,3
45.68321,1444.323,883.8104,3
45.7137,1414.838,883.9525,3
45.75071,1406.344,886.4212,3
45.78226,1400.184,895.5922,3
45.81665,1381.857,893.9822,3
45.84975,1365.369,891.1105,3
45.88196,1349.463,890.9211,3
45.91428,1338.143,877.0676,3
45.95209,1300.721,882.2118,3
45.98177,1267.27,879.9938,3
46.01439,1243.98,856.814,3
46.0487,1223.253,822.002,3
46.08292,1196.725,804.152,3
46.11426,1172.405,783.3282,3
46.14714,1156.598,762.3445,3
46.18418,1133.048,769.8333,3
46.21624,1101.305,758.5143,3
46.24991,1088.125,738.1973,3
46.2846,978.8936,680.809,3
46.31503,961.1236,716.1866,3
46.34777,938.8433,722.9459,3
46.38467,927.8127,721.3263,3
46.41417,916.439,735.2341,3
46.4511,903.424,718.4086,3
46.48056,879.5077,707.8094,3
46.51807,858.1597,716.3437,3
46.54671,842.6972,718.731,3
46.58393,641.6204,678.8026,3
46.61617,482.1973,639.4333,3
46.64835,469.2836,640.8057,3
46.68048,454.2508,644.9744,3
46.71341,441.3712,628.6096,3
46.7506,432.7704,607.1501,3
46.78232,415.2555,605.5054,3
46.81529,401.7721,611.1288,3
46.84946,391.3465,606.7946,3
46.88115,374.016,589.0942,3
46.91548,353.5388,575.4437,3
46.95079,358.2101,573.7536,3
46.98444,351.2547,570.1085,3
47.01482,329.5444,577.1968,3
47.04729,315.9997,571.0679,3
47.08412,312.6393,561.5099,3
47.11694,317.0104,552.6941,3
47.14908,296.2453,555.8942,3
47.18172,192.1018,553.1039,3
47.21419,99.52186,541.6935,3
47.24795,89.74819,533.6964,3
47.28017,86.30956,531.2166,3
47.31462,84.11983,537.7119,3
47.35101,129.4709,524.7987,3
47.38033,239.5691,503.7314,3
47.41466,304.6461,506.0823,3
47.44846,309.068,509.3034,3
47.48325,323.0972,505.4084,3
47.51374,328.976,511.9497,3
47.54871,371.3643,504.2995,3
47.58518,827.1743,528.4678,3
47.6163,830.7792,524.7245,3
47.65035,835.9135,512.4229,3
47.6812,851.3502,510.573,3
47.71796,860.7432,508.0329,3
47.75244,862.7108,493.2425,3
47.78311,874.0938,490.8178,3
47.8139,885.367,496.2366,3
47.84997,886.0855,484.4214,3
47.88481,905.9376,478.1711,3
47.91595,930.6324,449.4803,3
47.94715,955.6578,417.8156,3
47.98296,964.3875,406.9462,3
48.01477,973.116,394.4022,3
48.04691,973.5682,383.4185,3
48.08019,977.3542,382.2033,3
48.11842,982.0379,389.5609,3
48.14879,988.2843,389.0845,3
48.18171,996.7697,379.2113,3
48.21677,1004.117,409.2246,3
48.24696,1010.701,402.0917,3
48.28468,1012.365,393.526,3
48.31776,1017.517,386.5327,3
48.35212,1022.949,386.438,3
48.38029,1030.468,392.8409,3
48.41396,1312.533,345.4618,3
48.45037,1605.01,284.0498,3
48.48344,1619.393,269.9907,3
48.51755,1647.066,270.3889,3
48.54697,1655.45,272.8284,3
48.58458,1656.153,273.3108,3
48.61414,1667.266,278.9624,3
48.64767,1681.851,284.5531,3
48.68162,1676.563,273.3413,3
48.71391,1674.74,259.4067,3
48.74818,1678.812,256.3828,3
48.78461,1844.266,318.5204,3
48.81926,1913.624,473.9435,3
48.84753,1913.624,473.9435,3
48.88543,1763.993,398.2003,3
48.91488,1649.091,321.0629,3
48.94742,1667.561,312.7801,3
48.98152,1674.072,317.2802,3
49.01501,1664.563,328.9605,3
49.04926,1652.433,327.6195,3
49.08099,1645.803,318.8312,3
49.11406,1637.955,326.2846,3
49.15067,1595.629,326.3573,3
49.18115,1566.073,327.8241,3
49.21508,1547.399,342.2375,3
49.24839,1529.479,364.2903,3
49.28363,1510.703,361.8228,3
49.31642,1499.712,348.851,3
49.35148,1487.868,345.4272,3
49.38105,1476.142,347.2698,3
49.41556,1454.711,348.6813,3
49.4511,1440.156,359.9832,3
49.48055,1430.535,386.9311,3
49.51628,1402.541,378.3021,3
49.55238,1389.951,388.9606,3
49.58067,1379.712,386.1573,3
49.61491,1358.033,372.5434,3
49.64805,1361.774,383.8607,3
49.68003,1378.328,399.9511,3
49.71621,1367.308,402.1286,3
49.74738,1352.211,382.3579,3
49.78526,653.9554,437.072,3
49.81456,653.9554,437.072,3
49.84975,487.8849,430.271,3
49.88166,470.729,419.4841,3
49.91581,458.3376,392.1831,3
49.94754,451.5495,402.5503,3
49.98465,440.6693,411.0782,3
50.01466,423.474,408.3087,3
50.05013,415.0777,412.1382,3
50.08216,409.4305,409.1156,3
50.11763,391.2016,431.5035,3
50.15034,377.215,434.8842,3
50.18347,374.84,438.1417,3
50.21801,369.5122,429.821,3
50.24737,447.7115,412.6378,3
50.28261,928.9415,412.076,3
50.31723,1315.972,414.1676,3
50.35182,1300.135,413.1755,3
50.38161,1285.66,419.5636,3
50.41627,1295.452,419.5476,3
50.45087,1903.087,333.1927,3
50.48067,1917.491,358.1691,3
50.51689,1909.411,362.9232,3
50.5491,1911.451,398.0316,3
50.58458,1909.98,431.352,3
50.61394,1915.386,432.6992,3
50.64875,1927.308,421.8677,3
50.68423,1918.639,412.0606,3
50.71449,1917,431.8509,3
50.7514,1916.793,442.9948,3
50.78128,1912.203,457.1092,3
50.81472,1918.234,463.5877,3
50.84784,1913.275,469.7994,3
50.8813,1904.979,467.3755,3
50.91334,1919.651,463.3633,3
50.9469,1911.688,472.6303,3
50.98141,1919.739,471.0074,3
51.01651,1894.193,511.0974,3
51.04966,1863.618,561.712,3
51.08328,1883.554,562.7099,3
51.11549,1863.136,588.6851,3
51.14782,1861.92,586.5068,3
51.18172,1874.594,589.7977,3
51.21436,1876.881,589.0723,3
51.24874,1872.444,598.3854,3
51.28161,1862.521,617.97,3
51.31713,1862.259,625.6834,3
51.34985,1861.128,630.1685,3
51.3839,1868.886,643.6768,3
51.41744,1860.343,636.8693,3
51.44755,1856.544,639.3546,3
51.48132,1856.667,658.3699,3
51.51536,1859.336,681.8116,3
51.54945,1858.598,701.2053,3
51.58001,1863.708,732.0275,3
51.61514,1870.633,744.6024,3
51.64874,1872.122,748.0747,3
51.68309,1866.951,761.3386,3
51.71713,1860.996,762.6101,3
51.75051,1870.362,754.1249,3
51.78326,1873.104,753.9883,3
51.81573,1874.484,744.0045,3
51.8489,1867.724,726.3531,3
51.88247,1866.352,718.5644,3
51.91693,1871.893,730.9045,3
51.95085,1869.425,731.3394,3
51.98086,1864.931,720.6432,3
52.01373,1864.498,720.6527,3
52.04698,1867.642,711.2045,3
52.08533,1870.501,696.4373,3
52.11714,1860.847,707.683,3
52.14733,1646.115,802.5685,3
52.18428,1446.127,910.2661,3
52.21509,1448.578,924.9733,3
52.25086,1458.478,923.3362,3
52.285,1471.612,918.745,3
52.31674,1471.272,921.9939,3
52.35269,782.2466,1346.72,3
52.3832,140.3052,1712.08,3
52.41696,-486.7495,1893.714,3
52.44764,-486.7495,1893.714,3
52.48079,-486.7495,1893.714,3
52.51456,-486.7495,1893.714,3
52.5469,-486.7495,1893.714,3
52.58001,-486.7495,1893.714,3
52.61419,-486.7495,1893.714,3
52.64823,-486.7495,1893.714,3
52.68172,-344.2599,1628.832,3
52.71368,1703.333,703.2684,3
52.74977,1553.997,548.6367,3
52.78239,1551.716,583.5784,3
52.81523,1565.601,616.707,3
52.84936,1572.246,607.9805,3
52.88284,1569.899,620.0982,3
52.91506,1572.011,627.0001,3
52.94886,1573.541,627.9578,3
52.98267,1572.108,624.6439,3
53.01369,1563.151,619.3512,3
53.04776,400.893,696.6975,3
53.08006,256.8183,704.8914,3
53.1154,259.482,721.3765,3
53.1492,261.0318,733.1779,3
53.18149,264.7978,721.8758,3
53.21827,268.2962,717.8997,3
53.24858,276.701,725.0861,3
53.28294,720.9896,728.4037,3
53.31686,1205.602,724.3994,3
53.35031,1254.356,737.4554,3
53.38549,1258.478,728.8051,3
53.41764,1257.483,726.1417,3
53.44974,1257.867,727.3673,3
53.48251,1202.302,696.3582,3
53.51431,858.0131,525.564,3
53.54687,543.544,381.8626,3
53.58426,521.5003,376.9478,3
53.61628,515.9213,374.1411,3
53.65081,502.2632,370.2758,3
53.68367,483.8988,353.2395,3
53.71609,468.0038,361.5471,3
53.74913,443.3344,354.6599,3
53.78242,415.2939,343.8268,3
53.81517,327.6854,317.2389,3
53.84722,246.9563,284.0145,3
53.88137,221.4938,274.1203,3
53.91489,193.3587,281.7332,3
53.94918,182.6709,279.5264,3
53.98316,179.4568,264.887,3
54.01754,161.2252,271.9134,3
54.04831,173.2699,260.678,3
54.08292,179.1275,256.1496,3
54.11809,189.2072,265.5357,3
54.14891,327.6333,295.9958,3
54.18563,970.5709,399.7897,3
54.21446,1535.35,479.3992,3
54.25028,1583.347,486.8209,3
54.28445,1585.214,491.0599,3
54.31647,1585.215,484.603,3
54.34926,1583.434,490.3301,3
54.38178,1721.858,474.9431,3
54.41448,1958.964,474.886,3
54.44685,2040.526,480.0171,3
54.48077,2026.951,479.4408,3
54.51719,2023.117,483.1577,3
54.55166,2022.55,483.3274,3
54.58428,1940.661,473.4048,3
54.61811,1860.719,475.5241,3
54.64754,1860.719,475.5241,3
54.68294,1870.455,478.027,3
54.71743,1869.963,477.7889,3
54.7475,1864.896,487.8416,3
54.78213,1868.094,493.0434,3
54.81696,1863.839,497.8531,3
54.84825,1859.191,502.657,3
54.88081,1859.303,495.68,3
54.91443,1863.036,490.007,3
54.95152,1857.726,515.2471,3
54.98007,1857.726,515.2471,3
55.01424,1854.619,498.6658,3
55.05035,1855.286,501.0522,3
55.08295,1860.067,509.516,3
55.11405,1859.028,511.229,3
55.14755,1849.516,506.7755,3
55.18096,1852.04,501.2661,3
55.21861,1853.959,499.3493,3
55.24864,1856.392,494.4145,3
55.28319,1854.307,494.9335,3
55.31743,1853.567,501.0735,3
55.34765,1865.384,502.2831,3
55.38214,1869.321,502.9584,3
55.41679,1863.522,499.0753,3
55.45145,1857.842,491.8242,3
55.48112,1855.328,491.2976,3
55.51576,1863.137,493.9023,3
55.5473,1877.286,487.2124,3
55.58375,2012.673,417.3235,3
55.61382,2148.457,358.0953,3
55.64872,2144.764,364.9296,3
55.68158,2144.236,363.9883,3
55.71397,2143.866,370.3678,3
55.74703,2143.214,356.8136,3
55.78123,2139.27,350.7146,3
55.81346,2139.08,355.4093,3
55.85085,2144.151,364.6017,3
55.88374,2153.349,366.2576,3
55.91558,2152.632,363.383,3
55.95147,2160.843,361.7268,3
55.98079,2158.753,364.3837,3
56.01824,2156.354,358.0977,3
56.05072,2162.761,361.0869,3
56.0838,2164.837,372.9117,3
56.11365,2155.781,381.3353,3
56.14914,2095.379,396.2548,3
56.18375,1986.771,413.0514,3
56.21656,1925.988,426.2776,3
56.24877,1920.29,420.5824,3
56.28313,1921.967,439.568,3
56.3159,1914.075,428.2561,3
56.35173,1917.79,412.4034,3
56.38126,1926.053,418.6769,3
56.41381,1888.769,414.8116,3
56.45083,1835.586,417.9767,3
56.4815,1826.088,420.5796,3
56.51913,1830.515,404.5499,3
56.54703,1836.891,402.2837,3
56.58061,1838.386,400.9819,3
56.61711,1838.312,396.8702,3
56.65118,1829.487,389.0341,3
56.68375,1833.76,385.6963,3
56.7165,1835.942,390.7682,3
56.75103,1835.504,393.6566,3
56.78265,1843.238,392.2401,3
56.81628,1840.2,395.1406,3
56.84895,1833.146,402.5398,3
56.88124,1833.729,409.1823,3
56.91407,1829.707,409.4621,3
